                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7f496e259010, 2000000 allocated for zone
Using /home/blurry/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/blurry/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/blurry/trajectory_doom/misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-10 12:00:46 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-10 12:06:22	 11878	 192	-3175	-8	 69.26	 0	2 	0
2025-11-10 12:06:23	 11913	 239	-3078	-8	 295.66	 0	0 	0
2025-11-10 12:06:25	 11979	 239	-3063	-8	 7.73	 0	0 	0
2025-11-10 12:06:29	 12101	 201	-3033	-8	 325.55	 -3	1 	0
2025-11-10 12:06:30	 12136	 267	-3031	-8	 348.40	 6	-1 	0
2025-11-10 12:06:31	 12171	 440	-3145	-8	 286.88	 1	-2 	0
2025-11-10 12:06:32	 12206	 503	-3216	-8	 318.52	 3	-5 	0
2025-11-10 12:06:33	 12241	 742	-3216	0	 320.27	 13	-3 	0
2025-11-10 12:06:34	 12276	 931	-3279	-8	 315.00	 6	-5 	0
2025-11-10 12:06:36	 12357	 1069	-3661	0	 136.05	 -3	3 	0
2025-11-10 12:06:37	 12392	 990	-3594	0	 35.86	 3	3 	0
2025-11-10 12:06:38	 12427	 1227	-3409	0	 72.77	 4	1 	0
2025-11-10 12:06:39	 12462	 1295	-3021	0	 111.45	 -1	15 	0
2025-11-10 12:06:40	 12497	 1327	-2571	0	 11.25	 2	4 	0
2025-11-10 12:06:41	 12532	 1519	-2490	0	 11.25	 0	1 	0
2025-11-10 12:06:42	 12567	 1540	-2475	0	 11.25	 7	1 	0
2025-11-10 12:06:43	 12602	 1826	-2466	0	 318.52	 1	-1 	0
2025-11-10 12:06:45	 12661	 1845	-2467	0	 72.77	 0	1 	0
2025-11-10 12:06:46	 12696	 1912	-2260	0	 7.73	 0	1 	0
2025-11-10 12:06:47	 12731	 2308	-2193	0	 7.73	 15	2 	0
2025-11-10 12:06:48	 12766	 2473	-2288	0	 253.48	 -1	-3 	0
2025-11-10 12:06:49	 12801	 2423	-2470	0	 253.48	 -5	-14 	0
2025-11-10 12:06:50	 12836	 2144	-2687	0	 146.25	 -7	3 	0
2025-11-10 12:06:51	 12871	 2040	-2625	0	 139.22	 -8	6 	0
2025-11-10 12:06:52	 12906	 1750	-2445	0	 191.95	 -7	2 	0
2025-11-10 12:06:53	 12941	 1680	-2448	0	 191.95	 -2	-2 	0
2025-11-10 12:06:54	 12976	 1618	-2485	0	 191.95	 9	1 	0
2025-11-10 12:06:55	 13011	 1917	-2423	0	 191.95	 1	0 	0
2025-11-10 12:06:58	 13126	 1934	-2420	0	 204.26	 0	0 	0
2025-11-10 12:06:59	 13161	 1999	-2390	0	 204.26	 0	0 	0
2025-11-10 12:07:00	 13196	 1724	-2413	0	 207.77	 -15	-5 	0
2025-11-10 12:07:02	 13262	 1555	-2544	0	 207.77	 -6	-1 	0
2025-11-10 12:07:03	 13297	 1322	-2547	0	 276.33	 -2	-1 	0
2025-11-10 12:07:04	 13332	 1267	-2639	0	 246.45	 -6	-12 	0
2025-11-10 12:07:05	 13367	 1195	-3025	0	 237.66	 -6	-14 	0
2025-11-10 12:07:06	 13402	 812	-3184	0	 193.71	 -16	-5 	0
2025-11-10 12:07:07	 13437	 353	-3270	-8	 104.06	 -4	-1 	0
2025-11-10 12:07:08	 13472	 341	-3127	-8	 86.48	 0	5 	0
2025-11-10 12:07:09	 13507	 350	-3072	-8	 195.47	 0	0 	0
2025-11-10 12:07:11	 13563	 312	-3029	-8	 197.23	 -1	0 	0
2025-11-10 12:07:12	 13619	 438	-3104	-8	 329.06	 11	-8 	0
2025-11-10 12:07:13	 13654	 693	-3343	0	 341.37	 14	-6 	0
2025-11-10 12:07:14	 13689	 1026	-3632	0	 306.21	 5	-2 	0
2025-11-10 12:07:16	 13735	 1071	-3634	0	 251.72	 0	0 	0
2025-11-10 12:07:20	 13876	 1115	-3552	0	 60.12	 5	10 	0
2025-11-10 12:07:21	 13911	 1176	-3430	0	 97.03	 -1	6 	0
2025-11-10 12:07:22	 13952	 1139	-3360	-5	 114.61	 -5	7 	0
2025-11-10 12:07:23	 13987	 1079	-3249	-16	 100.55	 -1	0 	0
2025-11-10 12:07:24	 14022	 1002	-3340	-16	 197.23	 -3	-4 	0
2025-11-10 12:07:25	 14057	 858	-3276	0	 153.28	 -11	6 	0
2025-11-10 12:07:26	 14092	 544	-3189	-8	 184.92	 -14	-1 	0
2025-11-10 12:07:27	 14127	 278	-3197	24	 153.28	 -2	-1 	0
2025-11-10 12:07:28	 14162	 250	-3161	31	 114.61	 -3	5 	0
2025-11-10 12:07:29	 14197	 182	-3025	-8	 10.90	 -1	0 	0
2025-11-10 12:07:30	 14241	 244	-3039	-8	 339.26	 0	-1 	0
2025-11-10 12:07:31	 14283	 277	-3056	-8	 326.95	 6	-5 	0
2025-11-10 12:07:32	 14318	 419	-3115	-8	 351.56	 0	-1 	0
2025-11-10 12:07:33	 14353	 612	-3272	-8	 35.51	 12	-2 	0
2025-11-10 12:07:34	 14388	 741	-3282	0	 44.30	 0	-1 	0
2025-11-10 12:07:35	 14423	 961	-3114	-8	 44.30	 7	3 	0
2025-11-10 12:07:36	 14458	 1302	-2853	0	 88.24	 7	9 	0
2025-11-10 12:07:37	 14493	 1367	-2580	0	 30.23	 0	3 	0
2025-11-10 12:07:38	 14528	 1371	-2548	0	 0.35	 0	0 	0
2025-11-10 12:07:40	 14576	 1244	-2771	0	 235.55	 -3	-16 	0
2025-11-10 12:07:41	 14611	 1032	-3227	-16	 205.66	 -13	-11 	0
2025-11-10 12:07:42	 14646	 892	-3344	0	 182.81	 -16	-1 	0
2025-11-10 12:07:43	 14681	 772	-3165	0	 189.84	 -3	2 	0
2025-11-10 12:07:44	 14716	 421	-3244	-8	 103.71	 -12	5 	0
2025-11-10 12:07:45	 14751	 366	-3119	-8	 105.47	 0	1 	0
2025-11-10 12:07:46	 14791	 368	-3102	-8	 138.87	 -3	2 	0
2025-11-10 12:07:47	 14826	 336	-3049	-8	 217.97	 0	0 	0
2025-11-10 12:07:48	 14868	 424	-3268	-8	 333.98	 8	-12 	0
2025-11-10 12:07:49	 14903	 472	-3132	-8	 35.51	 0	3 	0
2025-11-10 12:07:50	 14938	 494	-3181	-8	 30.23	 7	1 	0
2025-11-10 12:07:51	 14973	 494	-3177	-8	 346.29	 14	-1 	0
2025-11-10 12:07:52	 15008	 975	-3205	-14	 44.30	 14	4 	0
2025-11-10 12:07:53	 15043	 1205	-2897	0	 74.18	 1	1 	0
2025-11-10 12:07:54	 15078	 1233	-2897	0	 163.83	 0	0 	0
2025-11-10 12:07:55	 15133	 1012	-2990	0	 197.23	 -16	-5 	0
2025-11-10 12:07:56	 15168	 594	-3325	-8	 176.13	 -4	0 	0
2025-11-10 12:07:57	 15203	 496	-3253	-8	 155.04	 -10	4 	0
2025-11-10 12:07:58	 15238	 397	-3147	-8	 74.18	 2	10 	0
2025-11-10 12:08:00	 15283	 390	-3037	-8	 198.98	 -6	-2 	0
2025-11-10 12:08:01	 15318	 333	-3056	-8	 253.48	 -1	0 	0
2025-11-10 12:08:03	 15390	 497	-3209	-8	 329.06	 6	-8 	0
2025-11-10 12:08:04	 15425	 945	-3220	-5	 32.34	 14	5 	0
2025-11-10 12:08:05	 15460	 1208	-2897	0	 48.16	 4	1 	0
2025-11-10 12:08:06	 15495	 1318	-2545	0	 76.29	 0	15 	0
2025-11-10 12:08:07	 15530	 1427	-2475	0	 14.77	 0	0 	0
2025-11-10 12:08:09	 15614	 1414	-2559	0	 262.27	 -3	-3 	0
2025-11-10 12:08:10	 15649	 1263	-2882	0	 262.27	 -3	-16 	0
2025-11-10 12:08:11	 15684	 1048	-2999	0	 177.89	 -5	2 	0
2025-11-10 12:08:12	 15719	 859	-3063	0	 227.11	 -9	-4 	0
2025-11-10 12:08:13	 15754	 490	-3246	-8	 133.95	 -6	-1 	0
2025-11-10 12:08:14	 15789	 365	-3048	-8	 91.76	 -1	12 	0
2025-11-10 12:08:16	 15866	 322	-3047	-8	 207.77	 -1	-1 	0
2025-11-10 12:08:17	 15901	 322	-3056	-8	 283.36	 1	-2 	0
2025-11-10 12:08:18	 15936	 336	-3145	-8	 232.38	 -1	-7 	0
2025-11-10 12:08:19	 15971	 149	-3343	-8	 181.41	 -3	-3 	0
2025-11-10 12:08:20	 16006	 118	-3366	-8	 24.96	 -1	-1 	0
2025-11-10 12:08:21	 16042	 241	-3312	-8	 40.78	 2	6 	0
2025-11-10 12:08:22	 16077	 437	-3226	-8	 133.95	 2	0 	0
2025-11-10 12:08:23	 16112	 421	-3176	-8	 133.95	 -5	4 	0
2025-11-10 12:08:24	 16147	 336	-3072	-8	 188.44	 0	0 	0
2025-11-10 12:08:26	 16215	 336	-3135	-8	 232.38	 0	-4 	0
2025-11-10 12:08:27	 16250	 270	-3256	40	 170.86	 -5	-1 	0
2025-11-10 12:08:28	 16285	 30	-3192	104	 172.62	 -8	1 	0
2025-11-10 12:08:29	 16320	 -45	-3178	104	 195.47	 -1	0 	0
2025-11-10 12:08:32	 16418	 -113	-3249	104	 230.62	 -5	-6 	0
2025-11-10 12:08:33	 16453	 -169	-3312	104	 300.94	 -1	0 	0
2025-11-10 12:08:35	 16507	 -282	-3174	104	 304.45	 -1	-1 	0
2025-11-10 12:08:36	 16542	 -222	-3271	128	 323.79	 0	-1 	0
2025-11-10 12:08:38	 16634	 -172	-3275	126	 4.22	 8	0 	0
2025-11-10 12:08:39	 16669	 193	-3215	72	 41.13	 7	1 	0
2025-11-10 12:08:40	 16704	 353	-3170	-8	 53.44	 2	1 	0
2025-11-10 12:08:41	 16739	 425	-3095	-8	 143.09	 0	0 	0
2025-11-10 12:08:42	 16774	 336	-3075	-8	 174.73	 0	0 	0
2025-11-10 12:08:44	 16823	 325	-3027	-8	 194.06	 -1	0 	0
2025-11-10 12:08:46	 16893	 451	-3190	-8	 336.45	 10	-11 	0
2025-11-10 12:08:47	 16928	 832	-3382	0	 313.59	 11	-7 	0
2025-11-10 12:08:48	 16963	 1069	-3645	0	 273.16	 1	-2 	0
2025-11-10 12:08:50	 17025	 1071	-3646	0	 32.34	 1	3 	0
2025-11-10 12:08:51	 17060	 1327	-3418	0	 327.30	 1	0 	0
2025-11-10 12:08:52	 17095	 1309	-3481	0	 206.02	 -7	-4 	0
2025-11-10 12:08:53	 17130	 904	-3579	0	 153.28	 -9	5 	0
2025-11-10 12:08:54	 17165	 686	-3279	0	 162.07	 -8	9 	0
2025-11-10 12:08:55	 17200	 560	-3149	-8	 206.02	 -14	-3 	0
2025-11-10 12:08:56	 17235	 560	-3154	-8	 148.01	 -8	1 	0
2025-11-10 12:08:57	 17270	 560	-3181	-8	 209.53	 -8	-5 	0
2025-11-10 12:08:58	 17305	 484	-3223	-8	 149.77	 -1	-1 	0
2025-11-10 12:08:59	 17340	 333	-3025	-8	 165.59	 -3	0 	0
2025-11-10 12:09:00	 17375	 305	-3025	-8	 299.18	 -1	0 	0
2025-11-10 12:09:01	 17412	 492	-3226	-8	 327.30	 5	-11 	0
2025-11-10 12:09:02	 17447	 827	-3340	0	 311.48	 11	-9 	0
2025-11-10 12:09:03	 17482	 1155	-3545	0	 4.22	 15	-3 	0
2025-11-10 12:09:04	 17517	 1558	-3300	-56	 39.38	 7	6 	0
2025-11-10 12:09:05	 17552	 1698	-3201	-80	 327.30	 6	-2 	0
2025-11-10 12:09:06	 17587	 2006	-3540	-56	 311.48	 6	-9 	0
2025-11-10 12:09:07	 17622	 2074	-3630	-56	 292.15	 0	-1 	0
2025-11-10 12:09:09	 17699	 2114	-3558	-56	 63.98	 3	6 	0
2025-11-10 12:09:10	 17734	 2148	-3494	-56	 160.66	 0	0 	0
2025-11-10 12:09:11	 17774	 2134	-3716	-56	 266.13	 -2	-15 	0
2025-11-10 12:09:12	 17809	 2111	-3888	-104	 299.53	 -1	0 	0
2025-11-10 12:09:13	 17856	 2174	-3955	-136	 313.59	 5	-6 	0
2025-11-10 12:09:14	 17897	 2303	-4076	-136	 25.66	 3	1 	0
2025-11-10 12:09:15	 17932	 2481	-3991	-136	 25.66	 5	2 	0
2025-11-10 12:09:16	 17967	 2583	-3942	-136	 25.66	 0	0 	0
2025-11-10 12:09:17	 18002	 2668	-3899	-120	 20.39	 7	3 	0
2025-11-10 12:09:18	 18037	 2880	-3888	-24	 343.48	 0	0 	0
2025-11-10 12:09:21	 18119	 2904	-3873	-24	 43.24	 3	3 	0
2025-11-10 12:09:22	 18154	 3033	-3689	-24	 67.85	 1	2 	0
2025-11-10 12:09:23	 18189	 3047	-3661	-24	 59.06	 0	0 	0
2025-11-10 12:09:25	 18252	 3055	-3640	-24	 23.91	 0	0 	0
2025-11-10 12:09:28	 18389	 2960	-3799	-24	 266.13	 -1	-5 	0
2025-11-10 12:09:31	 18465	 2960	-4005	-24	 281.95	 0	-5 	0
2025-11-10 12:09:32	 18500	 3023	-4301	-24	 227.46	 0	-3 	0
2025-11-10 12:09:33	 18535	 2730	-4510	-24	 106.17	 -12	4 	0
2025-11-10 12:09:34	 18570	 2755	-4385	-24	 344.88	 4	-1 	0
2025-11-10 12:09:35	 18605	 3201	-4411	-24	 51.68	 14	5 	0
2025-11-10 12:09:36	 18640	 3248	-4145	-24	 107.93	 -3	1 	0
2025-11-10 12:09:37	 18675	 3217	-4145	-24	 194.06	 -1	0 	0
2025-11-10 12:09:38	 18712	 3147	-4333	-24	 252.07	 -4	-11 	0
2025-11-10 12:09:39	 18747	 3254	-4347	-24	 313.59	 11	-5 	0
2025-11-10 12:09:40	 18782	 3171	-4471	-24	 102.66	 -5	3 	0
2025-11-10 12:09:41	 18817	 3085	-4399	-24	 111.45	 -5	2 	0
2025-11-10 12:09:42	 18852	 2959	-4049	-24	 95.62	 0	1 	0
2025-11-10 12:09:44	 18943	 2956	-4059	-24	 109.69	 -1	2 	0
2025-11-10 12:09:45	 18978	 2960	-3745	-24	 86.84	 0	12 	0
2025-11-10 12:09:46	 19013	 2968	-3494	-24	 35.86	 0	1 	0
2025-11-10 12:09:47	 19048	 3141	-3365	-24	 2.46	 4	2 	0
2025-11-10 12:09:48	 19083	 3188	-3337	-24	 341.37	 0	0 	0
2025-11-10 12:09:51	 19165	 2970	-3204	-24	 72.77	 -6	11 	0
2025-11-10 12:09:52	 19200	 2924	-2934	-24	 130.78	 -8	9 	0
2025-11-10 12:09:53	 19235	 2666	-2678	-8	 181.76	 -15	2 	0
2025-11-10 12:09:54	 19270	 2103	-2666	0	 181.76	 -17	-1 	0
2025-11-10 12:09:55	 19305	 1916	-2671	0	 260.86	 -1	-1 	0
2025-11-10 12:09:56	 19343	 1915	-2709	0	 276.68	 0	-6 	0
2025-11-10 12:09:57	 19378	 1934	-2876	0	 276.68	 0	-1 	4
2025-11-10 12:10:02	 19550	 1923	-2880	0	 157.15	 -4	1 	4
2025-11-10 12:10:03	 19585	 1837	-2860	0	 180.00	 -6	0 	4
2025-11-10 12:10:04	 19620	 1784	-2860	0	 232.73	 -1	0 	4
2025-11-10 12:10:05	 19666	 1633	-3013	-56	 225.70	 -10	-10 	0
2025-11-10 12:10:06	 19701	 1450	-3205	-56	 325.90	 -1	-1 	0
2025-11-10 12:10:08	 19759	 1440	-3258	-56	 266.13	 -1	-10 	0
2025-11-10 12:10:09	 19794	 1617	-3530	-56	 346.99	 13	-5 	0
2025-11-10 12:10:10	 19829	 2080	-3552	-56	 8.09	 6	0 	0
2025-11-10 12:10:11	 19864	 2546	-3510	-56	 324.14	 12	-2 	0
2025-11-10 12:10:12	 19899	 2676	-3530	-56	 183.87	 0	-1 	0
2025-11-10 12:10:13	 19934	 2277	-3609	-56	 199.69	 -16	-4 	0
2025-11-10 12:10:14	 19969	 2123	-3726	-56	 312.19	 2	-4 	0
2025-11-10 12:10:15	 20004	 2159	-3891	-108	 319.22	 0	-7 	0
2025-11-10 12:10:16	 20039	 2240	-3985	-136	 3.16	 8	0 	0
2025-11-10 12:10:17	 20074	 2603	-3935	-136	 18.98	 6	3 	0
2025-11-10 12:10:18	 20109	 2895	-3843	-24	 335.04	 1	-4 	0
2025-11-10 12:10:20	 20176	 2931	-3888	-24	 359.65	 4	0 	0
2025-11-10 12:10:21	 20211	 2981	-3888	-24	 284.06	 0	0 	0
2025-11-10 12:10:24	 20346	 3012	-4000	-24	 280.55	 0	0 	0
2025-11-10 12:10:26	 20385	 3037	-4111	-24	 280.55	 2	-13 	0
2025-11-10 12:10:27	 20420	 3073	-4305	-24	 301.64	 0	-1 	0
2025-11-10 12:10:28	 20455	 3111	-4336	-24	 357.89	 0	0 	0
2025-11-10 12:10:29	 20508	 3079	-4337	-24	 185.62	 -9	-1 	0
2025-11-10 12:10:30	 20543	 2975	-4343	-24	 245.39	 -1	-1 	0
2025-11-10 12:10:31	 20578	 3022	-4421	-24	 335.04	 1	-3 	0
2025-11-10 12:10:32	 20613	 3110	-4459	-24	 15.47	 2	-1 	0
2025-11-10 12:10:33	 20648	 3177	-4399	-24	 61.17	 2	1 	0
2025-11-10 12:10:34	 20683	 3261	-4266	-24	 108.63	 0	1 	0
2025-11-10 12:10:37	 20783	 3266	-4245	-24	 98.09	 -1	3 	0
2025-11-10 12:10:40	 20875	 3248	-4145	-24	 280.55	 0	-1 	0
2025-11-10 12:10:41	 20910	 3251	-4353	-24	 250.66	 -2	-8 	0
2025-11-10 12:10:42	 20945	 3121	-4528	-24	 168.05	 -5	-1 	0
2025-11-10 12:10:43	 20980	 2928	-4458	-24	 168.05	 -16	3 	0
2025-11-10 12:10:44	 21015	 2748	-4388	-24	 53.79	 2	5 	0
2025-11-10 12:10:45	 21050	 2790	-4267	-24	 76.64	 2	8 	0
2025-11-10 12:10:46	 21085	 2781	-4145	-24	 99.49	 -2	0 	0
2025-11-10 12:10:47	 21137	 2770	-4148	-24	 305.16	 2	-4 	0
2025-11-10 12:10:48	 21172	 2832	-4236	-24	 233.09	 0	-1 	0
2025-11-10 12:10:49	 21207	 2771	-4325	-24	 192.66	 -1	-1 	0
2025-11-10 12:10:50	 21242	 2704	-4271	-24	 139.92	 0	1 	0
2025-11-10 12:10:51	 21288	 2714	-4268	-24	 315.70	 4	-5 	0
2025-11-10 12:10:52	 21323	 2843	-4409	-24	 315.70	 3	-6 	0
2025-11-10 12:10:53	 21358	 3002	-4555	-24	 292.85	 2	-3 	0
2025-11-10 12:10:54	 21393	 3023	-4612	-24	 262.97	 0	-1 	0
2025-11-10 12:10:56	 21436	 3008	-4732	-24	 247.15	 -2	-8 	0
2025-11-10 12:10:57	 21471	 2959	-4848	-24	 277.03	 -1	0 	0
2025-11-10 12:10:58	 21517	 3074	-4811	-24	 59.41	 5	4 	0
2025-11-10 12:10:59	 21552	 3037	-4689	-24	 182.46	 -5	0 	0
2025-11-10 12:11:22	 22285	 -33	-240	24	 90.00	 -1	1 	0
2025-11-10 12:11:23	 22320	 -33	-146	24	 90.00	 -1	3 	0
2025-11-10 12:11:24	 22355	 -36	67	40	 84.73	 0	7 	0
2025-11-10 12:11:25	 22390	 -13	352	48	 84.73	 0	8 	0
2025-11-10 12:11:26	 22425	 6	608	24	 91.76	 0	8 	0
2025-11-10 12:11:27	 22460	 -4	943	24	 91.76	 -1	0 	0
2025-11-10 12:11:35	 22745	 -27	894	24	 288.28	 -1	-2 	0
2025-11-10 12:11:38	 22860	 -35	877	24	 228.52	 -3	-4 	0
2025-11-10 12:11:39	 22895	 -181	631	24	 209.18	 -2	-3 	0
2025-11-10 12:11:40	 22930	 -338	590	24	 260.16	 -3	-3 	0
2025-11-10 12:11:41	 22965	 -443	199	24	 212.70	 -5	-9 	0
2025-11-10 12:11:42	 23000	 -523	91	24	 158.20	 -1	-1 	0
2025-11-10 12:11:44	 23066	 -532	148	24	 108.98	 -1	4 	0
2025-11-10 12:11:45	 23101	 -606	287	24	 19.34	 -1	1 	0
2025-11-10 12:11:46	 23136	 -446	95	24	 309.02	 7	-10 	0
2025-11-10 12:11:47	 23171	 -366	-4	24	 342.42	 0	-1 	0
2025-11-10 12:11:48	 23206	 -176	-68	24	 326.60	 7	-4 	0
2025-11-10 12:11:49	 23241	 -79	-102	24	 296.72	 3	-4 	0
2025-11-10 12:11:50	 23276	 -35	-178	24	 280.90	 1	-6 	0
2025-11-10 12:11:51	 23311	 -6	-323	32	 280.90	 0	-1 	0
2025-11-10 12:11:55	 23444	 -15	-280	24	 101.60	 -2	8 	0
2025-11-10 12:11:56	 23479	 -36	148	48	 36.56	 1	5 	0
2025-11-10 12:11:57	 23514	 -12	193	48	 317.46	 4	-5 	0
2025-11-10 12:11:58	 23549	 161	158	48	 43.59	 9	7 	0
2025-11-10 12:11:59	 23584	 352	175	24	 47.11	 1	0 	0
2025-11-10 12:12:01	 23654	 356	176	24	 184.22	 -4	-1 	0
2025-11-10 12:12:02	 23689	 283	173	24	 145.55	 -1	-1 	0
2025-11-10 12:12:04	 23756	 211	175	40	 164.88	 -6	0 	0
2025-11-10 12:12:05	 23791	 146	175	48	 106.88	 -1	0 	0
2025-11-10 12:12:06	 23831	 296	175	24	 36.56	 11	0 	0
2025-11-10 12:12:07	 23866	 524	241	24	 94.57	 0	0 	0
2025-11-10 12:12:08	 23901	 522	604	24	 36.56	 4	14 	0
2025-11-10 12:12:09	 23936	 744	660	24	 352.62	 13	-3 	0
2025-11-10 12:12:11	 24002	 815	667	24	 20.74	 0	0 	0
2025-11-10 12:12:12	 24037	 1014	745	56	 29.53	 7	3 	0
2025-11-10 12:12:13	 24072	 1269	881	120	 13.71	 7	3 	0
2025-11-10 12:12:14	 24107	 1465	882	136	 1.41	 1	-1 	0
2025-11-10 12:12:15	 24142	 1551	943	136	 3.16	 0	0 	0
2025-11-10 12:12:16	 24177	 1551	829	152	 285.82	 0	-11 	0
2025-11-10 12:12:17	 24212	 1551	388	248	 261.21	 0	-6 	0
2025-11-10 12:12:18	 24247	 1514	343	248	 164.53	 -4	1 	0
2025-11-10 12:12:19	 24282	 1469	356	248	 169.80	 -1	0 	0
2025-11-10 12:12:21	 24360	 1458	361	248	 340.31	 -1	0 	0
2025-11-10 12:12:22	 24406	 1772	350	248	 11.95	 11	0 	0
2025-11-10 12:12:23	 24441	 1761	329	248	 240.12	 -5	-8 	0
2025-11-10 12:12:24	 24476	 1689	272	248	 240.12	 -1	0 	0
2025-11-10 12:12:28	 24605	 1723	337	248	 87.19	 1	2 	0
2025-11-10 12:12:29	 24640	 1729	376	248	 110.04	 -2	4 	0
2025-11-10 12:12:30	 24675	 1683	431	248	 157.50	 -7	0 	0
2025-11-10 12:12:31	 24710	 1394	340	248	 185.62	 -8	-3 	0
2025-11-10 12:12:32	 24745	 1104	397	248	 134.65	 -7	4 	0
2025-11-10 12:12:33	 24780	 1104	399	248	 20.39	 -1	0 	0
2025-11-10 12:12:34	 24815	 1353	398	248	 311.84	 7	-3 	0
2025-11-10 12:12:35	 24850	 1458	254	248	 267.89	 0	-2 	0
2025-11-10 12:12:36	 24885	 1454	-80	168	 280.20	 -1	-11 	0
2025-11-10 12:12:37	 24920	 1493	-240	136	 310.08	 0	0 	0
2025-11-10 12:12:38	 24960	 1514	-217	136	 64.34	 1	3 	0
2025-11-10 12:12:39	 24995	 1511	-168	136	 145.20	 -5	3 	0
2025-11-10 12:12:40	 25030	 1362	-134	152	 185.62	 -2	-2 	0
2025-11-10 12:12:41	 25065	 1267	-200	120	 161.02	 -2	-1 	0
2025-11-10 12:12:42	 25100	 1122	-125	83	 152.23	 -7	4 	0
2025-11-10 12:12:43	 25135	 864	-8	24	 168.05	 0	0 	0
2025-11-10 12:12:45	 25182	 798	-2	24	 180.35	 -12	-1 	0
2025-11-10 12:12:46	 25217	 567	6	24	 150.47	 -1	0 	0
2025-11-10 12:12:50	 25367	 557	28	24	 88.95	 0	7 	0
2025-11-10 12:12:51	 25402	 534	304	24	 118.83	 -3	14 	0
2025-11-10 12:12:52	 25437	 506	452	24	 111.80	 -1	0 	0
2025-11-10 12:12:53	 25472	 623	510	24	 41.48	 1	4 	0
2025-11-10 12:12:54	 25507	 623	636	24	 1.05	 0	0 	0
2025-11-10 12:12:55	 25542	 663	646	24	 157.50	 -5	2 	0
2025-11-10 12:12:56	 25577	 202	678	24	 189.14	 -16	-3 	0
2025-11-10 12:12:57	 25612	 16	684	24	 83.67	 0	8 	0
2025-11-10 12:12:58	 25647	 -48	943	24	 94.22	 -1	0 	0
2025-11-10 12:13:00	 25724	 -64	708	24	 230.98	 -8	-13 	0
2025-11-10 12:13:01	 25759	 -315	635	24	 188.79	 -16	-1 	0
2025-11-10 12:13:02	 25794	 -649	513	24	 255.59	 -6	-8 	0
2025-11-10 12:13:03	 25829	 -693	431	24	 243.28	 -1	-1 	0
2025-11-10 12:13:12	 26155	 -704	422	24	 194.06	 -1	-1 	0
2025-11-10 12:13:13	 26190	 -704	388	24	 216.91	 -1	-4 	0
2025-11-10 12:13:14	 26225	 -704	347	24	 197.58	 -1	-2 	0
2025-11-10 12:13:15	 26260	 -704	320	24	 206.37	 -1	-1 	0
2025-11-10 12:13:18	 26368	 -649	377	24	 234.49	 3	3 	0
2025-11-10 12:13:19	 26403	 -629	552	24	 276.68	 -2	13 	0
2025-11-10 12:13:30	 26775	 -621	685	24	 327.30	 3	-3 	0
2025-11-10 12:13:31	 26810	 -480	624	24	 276.33	 0	-2 	0
2025-11-10 12:13:32	 26845	 -430	442	24	 260.51	 0	-4 	0
2025-11-10 12:13:33	 26880	 -439	347	24	 260.51	 -1	-1 	0
2025-11-10 12:13:46	 27322	 -520	265	24	 232.38	 -7	-7 	0
2025-11-10 12:13:47	 27357	 -654	52	24	 258.75	 -1	-2 	0
2025-11-10 12:13:48	 27417	 -662	35	24	 258.75	 -1	-3 	0
2025-11-10 12:13:53	 27579	 -675	-107	152	 21.45	 6	2 	1
2025-11-10 12:13:54	 27614	 -529	-39	160	 309.38	 0	0 	0
2025-11-10 12:13:55	 27649	 -529	-103	160	 230.27	 0	-1 	0
2025-11-10 12:13:58	 27749	 -547	-97	160	 144.14	 -4	2 	0
2025-11-10 12:13:59	 27784	 -659	-3	152	 130.08	 -1	0 	1
2025-11-10 12:14:00	 27819	 -643	-101	152	 101.95	 0	-4 	1
2025-11-10 12:14:01	 27869	 -649	-72	152	 101.95	 0	-5 	1
2025-11-10 12:14:02	 27904	 -670	26	147	 93.16	 -1	4 	0
2025-11-10 12:14:04	 27971	 -604	124	24	 22.85	 5	4 	0
2025-11-10 12:14:05	 28006	 -492	178	24	 342.42	 3	-1 	0
2025-11-10 12:14:06	 28041	 -277	113	24	 342.42	 3	-2 	0
2025-11-10 12:14:07	 28076	 -242	102	24	 342.42	 0	-1 	0
